Shape_ID;Top_Rad;Bottom_Rad;Angle;Edges;Height;Bevel_Offset;Bevel_Height;Bevel_Weight;T1;T2;T3;T4;T5;Average_Cd;Outcome
Shape_14518;110;36;329;35;46;-4;12;1;0.23;0.22;0.22;0.21;0.21;0.22;Optimal
Shape_14519;45;14;236;25;87;-1;17;-2;0.24;0.2;0.2;0.23;0.21;0.22;Optimal
Shape_14520;12;83;346;27;105;6;10;1;0.19;0.16;0.17;0.17;0.17;0.18;Optimal
Shape_14525;61;64;338;42;250;3;16;0;0.27;0.26;0.26;0.25;0.25;0.25;Optimal
Shape_14526;105;19;319;50;282;-1;6;2;0.22;0.19;0.22;0.21;0.22;0.21;Optimal
Shape_14539;40;134;283;14;20;-2;14;3;0.26;0.23;0.26;0.24;0.24;0.25;Optimal
Shape_14543;12;26;299;62;282;-3;17;-1;0.2;0.19;0.2;0.18;0.21;0.19;Optimal
Shape_14546;59;90;333;48;277;3;12;-2;0.24;0.22;0.21;0.23;0.23;0.22;Optimal
Shape_14552;33;172;340;49;343;-1;5;3;0.23;0.25;0.25;0.24;0.25;0.24;Optimal
Shape_14556;23;42;348;52;91;4;12;0;0.15;0.13;0.16;0.16;0.16;0.15;Optimal
Shape_14558;148;51;318;53;234;6;10;-2;0.26;0.25;0.27;0.25;0.24;0.25;Optimal
Shape_14562;15;39;217;54;40;2;18;3;0.19;0.18;0.17;0.18;0.16;0.17;Optimal
Shape_14563;46;48;335;5;72;7;4;-1;0.21;0.19;0.18;0.2;0.21;0.2;Optimal
Shape_14569;77;89;351;28;145;-2;1;0;0.24;0.24;0.25;0.27;0.27;0.25;Optimal
Shape_14583;41;43;342;38;327;0;0;0;0.25;0.24;0.25;0.25;0.25;0.24;Optimal
Shape_14590;4;18;230;36;163;6;2;0;0.21;0.23;0.21;0.24;0.21;0.22;Optimal
Shape_14597;139;24;327;62;201;3;2;3;0.18;0.17;0.18;0.2;0.19;0.18;Optimal
Shape_14604;30;46;340;25;313;0;0;0;0.26;0.26;0.25;0.26;0.23;0.25;Optimal
Shape_14605;35;30;266;9;224;9;13;-2;0.23;0.23;0.26;0.22;0.24;0.24;Optimal
Shape_14612;36;174;345;39;45;3;5;1;0.21;0.22;0.24;0.22;0.24;0.23;Optimal
Shape_14615;128;109;359;61;127;-3;4;0;0.25;0.23;0.25;0.25;0.25;0.25;Optimal
Shape_14622;27;117;354;29;55;-2;4;2;0.17;0.16;0.16;0.19;0.15;0.17;Optimal
Shape_14623;85;45;323;58;42;3;10;3;0.16;0.15;0.16;0.15;0.14;0.14;Optimal
Shape_14629;33;81;244;43;272;5;9;3;0.23;0.25;0.24;0.23;0.22;0.24;Optimal
Shape_14631;82;10;220;50;248;-3;16;3;0.23;0.24;0.25;0.24;0.27;0.25;Optimal
Shape_14639;82;31;320;9;129;-2;5;-1;0.25;0.25;0.26;0.22;0.23;0.24;Optimal
Shape_14641;68;25;325;6;229;8;18;-2;0.24;0.24;0.24;0.21;0.24;0.23;Optimal
Shape_14650;32;116;321;27;34;0;0;0;0.24;0.25;0.25;0.25;0.25;0.25;Optimal
Shape_14654;48;16;352;53;110;1;17;0;0.14;0.17;0.17;0.17;0.17;0.16;Optimal
Shape_14655;57;78;273;54;48;2;18;-2;0.2;0.19;0.19;0.21;0.2;0.21;Optimal
Shape_14658;4;36;248;36;295;-3;14;1;0.27;0.25;0.26;0.24;0.26;0.25;Optimal
Shape_14669;18;85;198;56;125;-2;1;-1;0.23;0.26;0.25;0.25;0.24;0.25;Optimal
Shape_14675;93;10;309;46;167;-4;17;-2;0.21;0.19;0.2;0.2;0.19;0.2;Optimal
Shape_14685;16;75;224;62;163;6;14;-2;0.23;0.2;0.22;0.23;0.2;0.22;Optimal
Shape_14692;12;78;318;17;72;-1;7;-1;0.18;0.22;0.22;0.2;0.21;0.2;Optimal
Shape_14705;17;74;301;52;216;1;18;0;0.23;0.24;0.22;0.24;0.21;0.23;Optimal
Shape_14709;14;69;205;16;28;8;7;-2;0.26;0.25;0.25;0.22;0.24;0.24;Optimal
Shape_14714;26;72;253;12;94;4;16;3;0.23;0.23;0.24;0.23;0.25;0.23;Optimal
Shape_14721;155;33;325;45;20;-1;19;-2;0.22;0.21;0.22;0.2;0.23;0.22;Optimal
Shape_14722;70;52;331;42;156;9;4;1;0.21;0.19;0.21;0.18;0.21;0.2;Optimal
Shape_14736;14;14;292;50;58;0;0;0;0.16;0.17;0.17;0.18;0.19;0.18;Optimal
Shape_14737;62;28;247;37;190;-2;2;-2;0.21;0.24;0.21;0.22;0.23;0.23;Optimal
Shape_14740;102;37;335;31;107;7;6;0;0.22;0.22;0.24;0.24;0.22;0.23;Optimal
Shape_14743;95;24;350;4;112;-3;18;3;0.2;0.21;0.21;0.21;0.18;0.2;Optimal
Shape_14746;74;102;271;61;146;2;9;-2;0.24;0.26;0.24;0.24;0.25;0.24;Optimal
Shape_14763;51;7;347;14;210;1;10;2;0.19;0.19;0.19;0.17;0.2;0.18;Optimal
Shape_14764;76;15;291;45;77;6;9;0;0.22;0.21;0.2;0.22;0.21;0.21;Optimal
Shape_14765;82;56;300;38;120;-3;13;-1;0.24;0.23;0.23;0.26;0.25;0.24;Optimal
Shape_14769;75;27;330;60;200;1;17;-2;0.18;0.17;0.17;0.17;0.18;0.17;Optimal
Shape_14773;6;20;168;29;234;4;9;3;0.23;0.23;0.23;0.25;0.24;0.24;Optimal
Shape_14778;9;116;335;31;228;2;7;0;0.26;0.26;0.26;0.25;0.23;0.24;Optimal
Shape_14781;27;57;294;15;129;-3;18;1;0.24;0.23;0.25;0.24;0.22;0.24;Optimal
Shape_14790;11;44;301;9;251;6;9;0;0.23;0.24;0.25;0.26;0.24;0.25;Optimal
Shape_14805;22;72;310;17;140;4;6;0;0.25;0.23;0.22;0.24;0.23;0.24;Optimal
Shape_14807;33;10;166;40;175;4;4;3;0.23;0.24;0.25;0.22;0.22;0.23;Optimal
Shape_14813;41;45;324;35;69;6;14;3;0.13;0.13;0.15;0.13;0.14;0.14;Optimal
Shape_14814;23;71;276;33;226;5;5;-1;0.24;0.24;0.24;0.23;0.26;0.24;Optimal
Shape_14815;17;43;358;51;243;-3;7;1;0.15;0.17;0.17;0.17;0.18;0.16;Optimal
Shape_14818;5;87;330;46;339;-1;7;2;0.2;0.21;0.21;0.21;0.21;0.2;Optimal
Shape_14831;30;29;211;33;236;6;12;2;0.26;0.25;0.24;0.26;0.27;0.25;Optimal
Shape_14835;38;73;279;43;130;1;13;-2;0.19;0.21;0.23;0.19;0.22;0.21;Optimal
Shape_14837;108;27;290;60;55;9;2;3;0.16;0.14;0.16;0.16;0.17;0.15;Optimal
Shape_14838;69;17;355;12;347;6;2;3;0.19;0.18;0.18;0.17;0.18;0.19;Optimal
Shape_14840;32;67;252;37;132;9;16;-2;0.21;0.24;0.22;0.22;0.22;0.23;Optimal
Shape_14842;82;126;346;26;99;6;19;-2;0.24;0.25;0.26;0.27;0.27;0.25;Optimal
Shape_14852;73;65;343;63;83;3;1;1;0.16;0.14;0.17;0.14;0.17;0.16;Optimal
Shape_14854;26;24;347;17;257;2;7;3;0.15;0.17;0.16;0.16;0.15;0.16;Optimal
Shape_14865;50;90;242;53;93;4;18;-2;0.25;0.24;0.24;0.23;0.22;0.24;Optimal
Shape_14866;112;13;257;34;122;5;7;-2;0.24;0.25;0.25;0.23;0.25;0.24;Optimal
Shape_14882;80;102;328;61;27;0;0;0;0.23;0.23;0.25;0.23;0.23;0.23;Optimal
Shape_14885;26;31;309;30;239;7;8;0;0.24;0.21;0.24;0.24;0.21;0.22;Optimal
Shape_14892;56;35;343;24;330;1;9;3;0.19;0.19;0.19;0.18;0.18;0.19;Optimal
Shape_14895;58;160;343;53;22;7;6;0;0.22;0.21;0.22;0.22;0.25;0.23;Optimal
Shape_14896;78;95;343;32;115;4;9;3;0.18;0.2;0.21;0.19;0.19;0.19;Optimal
Shape_14902;77;66;350;34;212;9;12;0;0.24;0.25;0.25;0.23;0.25;0.24;Optimal
Shape_14906;115;52;335;21;205;7;5;3;0.23;0.22;0.25;0.24;0.24;0.23;Optimal
Shape_14912;147;10;329;57;91;4;9;-2;0.19;0.17;0.19;0.17;0.18;0.18;Optimal
Shape_14914;110;6;244;22;117;6;9;3;0.22;0.22;0.24;0.24;0.23;0.24;Optimal
Shape_14924;14;22;234;34;95;6;11;0;0.23;0.25;0.22;0.21;0.23;0.23;Optimal
Shape_14931;36;120;338;48;45;4;13;3;0.16;0.16;0.17;0.16;0.15;0.16;Optimal
Shape_14934;23;156;350;28;50;4;5;3;0.18;0.18;0.19;0.17;0.18;0.18;Optimal
Shape_14938;76;27;279;48;32;3;4;-2;0.17;0.19;0.18;0.17;0.16;0.17;Optimal
Shape_14944;25;20;220;8;102;-1;10;-2;0.24;0.25;0.25;0.22;0.23;0.24;Optimal
Shape_14946;107;10;268;50;36;7;13;-2;0.19;0.19;0.22;0.18;0.22;0.2;Optimal
Shape_14948;25;44;198;46;163;-1;5;-1;0.26;0.23;0.27;0.25;0.26;0.25;Optimal
Shape_14951;145;40;344;45;117;-2;10;2;0.21;0.24;0.23;0.22;0.22;0.22;Optimal
Shape_14952;106;10;337;56;256;-1;6;0;0.2;0.22;0.2;0.2;0.21;0.22;Optimal
Shape_14956;3;29;157;24;57;8;6;3;0.21;0.23;0.23;0.21;0.21;0.22;Optimal
Shape_14965;34;30;283;24;104;0;0;0;0.22;0.26;0.23;0.23;0.22;0.24;Optimal
Shape_14976;29;25;331;30;149;8;17;-2;0.16;0.14;0.15;0.16;0.15;0.16;Optimal
Shape_14978;90;8;338;12;50;0;0;0;0.24;0.23;0.21;0.24;0.24;0.23;Optimal
Shape_14989;22;113;335;31;198;7;6;0;0.25;0.25;0.24;0.26;0.25;0.24;Optimal
Shape_14991;150;4;333;58;153;3;3;0;0.24;0.23;0.23;0.23;0.21;0.22;Optimal
Shape_15010;50;6;194;42;94;-3;6;2;0.22;0.22;0.2;0.21;0.23;0.22;Optimal
Shape_15011;105;60;357;15;80;7;9;2;0.2;0.2;0.22;0.22;0.2;0.21;Optimal
Shape_15012;76;36;291;43;111;2;3;-1;0.21;0.2;0.2;0.22;0.21;0.21;Optimal
Shape_15015;54;73;244;36;102;-1;6;2;0.27;0.26;0.26;0.24;0.25;0.25;Optimal
Shape_15017;116;18;319;29;262;8;17;-2;0.25;0.26;0.26;0.25;0.25;0.25;Optimal
Shape_15023;53;156;298;62;126;7;8;2;0.24;0.24;0.22;0.22;0.21;0.23;Optimal
Shape_15028;19;26;315;36;32;1;6;0;0.18;0.16;0.17;0.14;0.17;0.16;Optimal
Shape_15029;83;58;316;21;45;3;4;2;0.22;0.21;0.2;0.22;0.21;0.21;Optimal
Shape_15032;97;59;335;61;91;6;18;-2;0.18;0.19;0.16;0.19;0.19;0.18;Optimal
Shape_15037;123;44;268;62;129;1;6;-1;0.26;0.25;0.25;0.25;0.24;0.25;Optimal
Shape_15040;52;75;358;55;154;6;1;0;0.19;0.16;0.18;0.16;0.19;0.18;Optimal
Shape_15041;72;18;323;56;146;9;6;0;0.17;0.18;0.19;0.18;0.17;0.18;Optimal
Shape_15051;29;31;180;55;21;3;11;2;0.2;0.22;0.21;0.22;0.2;0.21;Optimal
Shape_15056;73;6;292;39;91;8;4;0;0.22;0.23;0.19;0.22;0.23;0.21;Optimal
Shape_15058;18;172;338;47;218;1;14;-2;0.21;0.24;0.24;0.24;0.23;0.23;Optimal
Shape_15059;40;79;263;29;184;1;10;-2;0.27;0.26;0.25;0.25;0.27;0.25;Optimal
Shape_15060;30;6;287;6;211;-1;7;0;0.25;0.23;0.24;0.26;0.25;0.25;Optimal
Shape_15063;142;97;330;61;169;9;9;-2;0.26;0.27;0.24;0.25;0.25;0.25;Optimal
Shape_15065;12;110;345;61;91;3;19;0;0.17;0.17;0.18;0.2;0.17;0.19;Optimal
Shape_15067;147;75;322;28;59;7;16;3;0.27;0.24;0.24;0.26;0.27;0.25;Optimal
Shape_15068;48;79;290;29;178;4;8;2;0.22;0.21;0.24;0.23;0.21;0.23;Optimal
Shape_15070;7;37;213;54;189;7;6;0;0.23;0.24;0.22;0.23;0.23;0.24;Optimal
Shape_15073;14;73;347;8;189;0;0;0;0.27;0.24;0.24;0.23;0.25;0.25;Optimal
Shape_15084;3;94;345;47;210;-4;13;2;0.15;0.17;0.19;0.16;0.19;0.17;Optimal
Shape_15087;33;51;292;14;60;7;18;-1;0.22;0.23;0.21;0.21;0.24;0.22;Optimal
Shape_15093;40;64;321;12;193;7;3;3;0.2;0.19;0.18;0.2;0.17;0.19;Optimal
Shape_15094;31;48;334;47;314;6;14;1;0.22;0.21;0.19;0.18;0.22;0.2;Optimal
Shape_15095;45;63;196;45;42;3;12;3;0.22;0.23;0.25;0.23;0.22;0.23;Optimal
Shape_15100;81;104;325;44;108;5;5;-2;0.23;0.22;0.21;0.24;0.21;0.22;Optimal
Shape_15101;76;16;290;46;242;-3;18;-2;0.22;0.23;0.22;0.2;0.22;0.22;Optimal
Shape_15102;122;105;306;60;116;-1;3;-2;0.24;0.26;0.24;0.26;0.25;0.25;Optimal
Shape_15103;63;61;227;41;82;9;8;2;0.25;0.22;0.24;0.25;0.26;0.24;Optimal
Shape_15105;81;19;231;21;42;2;5;2;0.24;0.25;0.25;0.24;0.25;0.24;Optimal
Shape_15110;12;43;317;41;202;1;11;0;0.21;0.21;0.18;0.22;0.21;0.2;Optimal
Shape_15117;59;10;242;50;343;4;11;2;0.23;0.26;0.24;0.24;0.24;0.24;Optimal
Shape_15119;65;94;317;37;84;1;11;-1;0.25;0.22;0.21;0.23;0.22;0.23;Optimal
Shape_15120;111;32;352;33;196;6;15;-2;0.19;0.21;0.19;0.21;0.2;0.21;Optimal
Shape_15121;20;68;322;5;24;9;8;1;0.21;0.21;0.21;0.2;0.18;0.2;Optimal
Shape_15122;132;104;328;26;22;9;2;-2;0.24;0.24;0.27;0.24;0.27;0.25;Optimal
Shape_15124;69;55;328;11;60;7;5;1;0.23;0.2;0.23;0.23;0.22;0.22;Optimal
Shape_15132;53;17;347;5;145;1;8;3;0.16;0.16;0.17;0.16;0.17;0.16;Optimal
Shape_15135;76;3;277;49;59;0;0;0;0.22;0.21;0.21;0.24;0.21;0.22;Optimal
Shape_15136;30;23;232;54;226;1;3;0;0.24;0.25;0.22;0.23;0.23;0.24;Optimal
Shape_15142;33;54;277;61;20;-2;9;-2;0.16;0.14;0.14;0.16;0.16;0.15;Optimal
Shape_15143;34;142;276;49;45;-3;5;-1;0.26;0.27;0.24;0.24;0.25;0.25;Optimal
Shape_15165;95;36;325;40;186;-4;15;0;0.25;0.24;0.23;0.25;0.27;0.25;Optimal
Shape_15171;16;44;269;46;120;6;7;3;0.14;0.15;0.16;0.15;0.16;0.15;Optimal
Shape_15175;152;115;350;62;135;-3;6;2;0.26;0.23;0.26;0.24;0.24;0.25;Optimal
Shape_15179;29;71;287;9;226;6;9;-2;0.23;0.23;0.27;0.26;0.27;0.25;Optimal
Shape_15187;23;61;352;51;309;1;17;2;0.16;0.17;0.16;0.18;0.19;0.18;Optimal
Shape_15217;3;94;293;21;62;5;9;3;0.17;0.18;0.16;0.19;0.19;0.18;Optimal
Shape_15233;32;22;328;55;110;-3;10;1;0.15;0.15;0.15;0.15;0.13;0.14;Optimal
Shape_15234;89;8;311;50;19;-4;3;-1;0.17;0.15;0.17;0.17;0.15;0.16;Optimal
Shape_15247;19;94;314;44;89;-1;14;3;0.17;0.18;0.15;0.16;0.16;0.16;Optimal
Shape_15251;92;69;302;26;28;-4;6;3;0.2;0.21;0.23;0.19;0.21;0.21;Optimal
Shape_15254;65;16;349;38;189;-2;6;-2;0.15;0.16;0.17;0.16;0.18;0.16;Optimal
Shape_15256;23;94;285;50;59;-3;17;2;0.18;0.17;0.2;0.2;0.2;0.19;Optimal
Shape_15264;23;79;305;32;239;5;9;1;0.22;0.22;0.24;0.22;0.25;0.23;Optimal
Shape_15272;16;14;225;13;132;-3;13;2;0.22;0.24;0.21;0.24;0.23;0.23;Optimal
Shape_15275;16;78;254;22;193;2;1;2;0.25;0.22;0.25;0.24;0.25;0.24;Optimal
Shape_15292;107;32;281;20;100;2;9;-2;0.26;0.25;0.26;0.23;0.26;0.25;Optimal
Shape_15295;84;66;337;49;55;7;17;1;0.2;0.19;0.19;0.22;0.18;0.2;Optimal
Shape_15304;14;108;296;59;76;0;0;0;0.24;0.22;0.2;0.23;0.23;0.22;Optimal
Shape_15326;60;173;344;26;32;7;6;2;0.24;0.24;0.26;0.24;0.22;0.24;Optimal
Shape_15334;59;3;350;50;342;-2;13;0;0.19;0.22;0.22;0.22;0.2;0.21;Optimal
Shape_15336;22;36;199;62;297;7;2;2;0.23;0.22;0.25;0.25;0.24;0.23;Optimal
Shape_15339;123;12;302;10;32;-3;12;2;0.26;0.24;0.22;0.25;0.25;0.24;Optimal
Shape_15342;25;4;280;49;181;-4;8;-1;0.16;0.17;0.17;0.2;0.17;0.18;Optimal
Shape_15344;30;42;250;58;96;0;0;0;0.24;0.21;0.22;0.21;0.21;0.23;Optimal
Shape_15354;24;130;312;56;106;9;14;0;0.23;0.24;0.21;0.25;0.24;0.23;Optimal
Shape_15355;3;53;239;14;268;9;11;3;0.23;0.25;0.25;0.22;0.22;0.24;Optimal
Shape_15356;90;135;348;51;319;7;2;3;0.25;0.26;0.24;0.24;0.25;0.24;Optimal
Shape_15360;3;97;254;55;212;-2;9;3;0.22;0.2;0.22;0.19;0.22;0.2;Optimal
Shape_15362;25;10;343;22;39;-3;7;1;0.15;0.15;0.16;0.12;0.12;0.14;Optimal
Shape_15367;42;30;300;63;226;1;5;2;0.15;0.15;0.18;0.14;0.15;0.16;Optimal
Shape_15378;36;103;300;44;165;8;14;3;0.2;0.19;0.22;0.22;0.21;0.2;Optimal
Shape_15380;41;36;265;48;278;6;5;1;0.22;0.21;0.23;0.25;0.22;0.23;Optimal
Shape_15388;84;5;226;61;60;2;11;-2;0.19;0.2;0.19;0.22;0.2;0.2;Optimal
Shape_15392;31;63;231;31;28;3;12;3;0.22;0.21;0.23;0.21;0.21;0.21;Optimal
Shape_15394;39;41;239;62;39;9;12;0;0.21;0.21;0.22;0.2;0.2;0.21;Optimal
Shape_15396;109;24;338;25;250;-4;13;2;0.26;0.23;0.26;0.22;0.26;0.24;Optimal
Shape_15403;12;53;247;60;147;0;0;0;0.23;0.22;0.24;0.24;0.23;0.23;Optimal
Shape_15404;152;5;337;16;222;4;2;-2;0.26;0.27;0.26;0.24;0.24;0.25;Optimal
Shape_15407;60;71;318;20;126;9;17;-1;0.24;0.26;0.23;0.26;0.24;0.24;Optimal
Shape_15411;90;16;256;63;113;6;2;-1;0.19;0.2;0.22;0.22;0.22;0.21;Optimal
Shape_15413;11;45;357;31;303;2;7;1;0.18;0.19;0.18;0.18;0.19;0.18;Optimal
Shape_15419;32;28;215;55;314;-4;18;-2;0.27;0.25;0.26;0.24;0.24;0.25;Optimal
Shape_15420;50;32;177;40;63;2;6;2;0.24;0.25;0.26;0.24;0.24;0.25;Optimal
Shape_15426;13;71;335;23;216;0;0;0;0.25;0.25;0.24;0.24;0.26;0.24;Optimal
Shape_15428;48;27;351;45;254;-4;13;3;0.16;0.16;0.15;0.13;0.14;0.15;Optimal
Shape_15433;35;30;330;31;284;8;7;-1;0.21;0.2;0.21;0.21;0.19;0.2;Optimal
Shape_15435;54;5;232;46;40;1;12;2;0.18;0.2;0.2;0.19;0.18;0.19;Optimal
Shape_15436;71;165;312;59;139;4;9;3;0.25;0.22;0.23;0.22;0.22;0.23;Optimal
Shape_15437;52;12;330;27;314;-1;16;1;0.25;0.21;0.22;0.24;0.23;0.23;Optimal
Shape_15444;43;91;263;56;330;3;16;3;0.27;0.24;0.27;0.26;0.25;0.25;Optimal
Shape_15445;119;41;291;60;16;5;9;-2;0.2;0.2;0.21;0.18;0.19;0.19;Optimal
Shape_15446;3;102;257;44;184;-1;9;-2;0.24;0.21;0.25;0.24;0.23;0.23;Optimal
Shape_15448;135;25;344;34;113;-2;12;-1;0.24;0.21;0.23;0.23;0.22;0.23;Optimal
Shape_15450;97;51;288;35;138;3;7;2;0.24;0.24;0.23;0.22;0.25;0.24;Optimal
Shape_15454;35;147;336;42;52;0;0;0;0.27;0.24;0.26;0.26;0.25;0.25;Optimal
Shape_15456;41;100;257;17;72;5;8;3;0.23;0.23;0.23;0.22;0.25;0.24;Optimal
Shape_15457;18;11;352;5;291;7;1;1;0.19;0.18;0.18;0.2;0.2;0.19;Optimal
Shape_15459;17;49;170;61;16;2;9;-1;0.21;0.24;0.22;0.24;0.25;0.23;Optimal
Shape_15464;27;28;314;63;156;-3;11;0;0.19;0.15;0.16;0.16;0.16;0.17;Optimal
Shape_15471;88;41;226;55;17;9;17;-1;0.25;0.25;0.26;0.26;0.26;0.25;Optimal
Shape_15477;83;7;270;3;170;4;11;3;0.25;0.25;0.26;0.24;0.25;0.24;Optimal
Shape_15481;68;27;331;56;195;4;12;3;0.14;0.15;0.14;0.14;0.16;0.14;Optimal
Shape_15486;67;136;298;38;66;3;7;2;0.23;0.25;0.24;0.26;0.24;0.25;Optimal
Shape_15489;22;41;209;52;23;6;16;1;0.2;0.22;0.24;0.23;0.2;0.22;Optimal
Shape_15490;19;16;356;15;85;0;0;0;0.19;0.18;0.17;0.17;0.17;0.18;Optimal
Shape_15494;94;4;289;61;215;2;6;-1;0.23;0.2;0.2;0.2;0.21;0.21;Optimal
Shape_15499;38;68;313;19;94;0;0;0;0.24;0.26;0.24;0.25;0.27;0.25;Optimal
Shape_15510;46;129;231;58;57;2;3;2;0.26;0.26;0.26;0.26;0.27;0.25;Optimal
Shape_15513;26;101;312;32;197;9;13;-2;0.21;0.21;0.23;0.23;0.22;0.22;Optimal
Shape_15516;49;32;326;7;85;-4;3;-1;0.21;0.19;0.19;0.19;0.19;0.2;Optimal
Shape_15517;94;28;305;30;24;-4;1;3;0.17;0.17;0.16;0.16;0.16;0.17;Optimal
Shape_15519;22;6;333;59;227;5;12;1;0.14;0.16;0.14;0.15;0.15;0.14;Optimal
Shape_15524;55;53;309;55;247;-1;12;2;0.22;0.21;0.21;0.21;0.18;0.2;Optimal
Shape_15525;146;20;274;52;238;3;9;3;0.25;0.25;0.24;0.25;0.26;0.25;Optimal
Shape_15532;61;89;339;34;188;4;2;2;0.21;0.19;0.22;0.2;0.2;0.21;Optimal
Shape_15545;43;30;194;33;129;1;2;-2;0.27;0.25;0.23;0.24;0.26;0.25;Optimal
Shape_15549;15;99;249;47;37;3;1;-1;0.2;0.21;0.24;0.22;0.21;0.22;Optimal
Shape_15567;13;80;173;57;174;4;4;3;0.24;0.24;0.23;0.22;0.22;0.24;Optimal
Shape_15580;31;101;320;24;68;2;9;0;0.24;0.22;0.23;0.24;0.22;0.24;Optimal
Shape_15584;66;155;354;31;101;4;11;2;0.24;0.24;0.24;0.25;0.23;0.24;Optimal
Shape_15587;107;16;271;49;105;8;5;-1;0.2;0.24;0.24;0.22;0.22;0.22;Optimal
Shape_15588;54;46;349;61;265;8;8;-2;0.15;0.13;0.16;0.14;0.15;0.15;Optimal
Shape_15590;47;51;344;34;261;-4;12;3;0.16;0.16;0.17;0.17;0.16;0.18;Optimal
Shape_15591;111;124;337;24;98;6;9;3;0.24;0.23;0.25;0.24;0.23;0.25;Optimal
Shape_15597;81;43;335;33;180;2;1;-1;0.23;0.22;0.23;0.21;0.2;0.21;Optimal
Shape_15600;36;53;276;35;60;7;9;0;0.25;0.25;0.24;0.25;0.24;0.23;Optimal
Shape_15603;14;4;250;27;65;-3;15;3;0.17;0.17;0.15;0.16;0.17;0.16;Optimal
Shape_15605;29;69;315;58;207;4;3;1;0.19;0.19;0.18;0.18;0.17;0.18;Optimal
Shape_15608;25;49;279;12;39;0;0;0;0.23;0.26;0.25;0.26;0.26;0.25;Optimal
Shape_15612;76;60;355;41;150;-4;19;-1;0.22;0.19;0.22;0.22;0.21;0.21;Optimal
Shape_15616;4;25;337;27;75;-2;4;-1;0.15;0.12;0.12;0.15;0.15;0.14;Optimal
Shape_15618;55;60;333;34;126;9;4;3;0.15;0.16;0.15;0.14;0.14;0.15;Optimal
Shape_15621;116;93;298;56;73;1;10;3;0.21;0.2;0.22;0.21;0.21;0.22;Optimal
Shape_15634;119;78;351;62;49;9;10;1;0.17;0.17;0.19;0.17;0.19;0.19;Optimal
Shape_15639;16;106;226;63;67;2;9;2;0.2;0.23;0.22;0.2;0.2;0.21;Optimal
Shape_15646;34;99;350;59;115;4;2;-2;0.14;0.15;0.14;0.15;0.16;0.14;Optimal
Shape_15650;94;28;322;35;35;1;16;1;0.19;0.19;0.2;0.19;0.21;0.2;Optimal
Shape_15657;31;23;271;34;226;9;4;0;0.22;0.23;0.23;0.23;0.22;0.23;Optimal
Shape_15659;16;7;315;24;55;0;0;0;0.2;0.18;0.18;0.21;0.19;0.19;Optimal
Shape_15670;100;68;330;19;83;-2;6;-2;0.21;0.21;0.22;0.21;0.21;0.23;Optimal
Shape_15671;16;67;246;45;99;-2;18;0;0.24;0.26;0.25;0.25;0.24;0.25;Optimal
Shape_15678;12;23;358;3;276;-1;7;3;0.17;0.17;0.17;0.15;0.17;0.16;Optimal
Shape_15679;17;83;334;38;81;-4;14;3;0.14;0.16;0.15;0.16;0.14;0.15;Optimal
Shape_15714;31;12;228;19;108;-1;18;-1;0.25;0.23;0.26;0.24;0.25;0.25;Optimal
Shape_15716;61;3;271;22;207;-2;7;2;0.22;0.23;0.21;0.23;0.23;0.22;Optimal
Shape_15726;59;37;351;39;122;0;0;0;0.2;0.2;0.2;0.18;0.19;0.2;Optimal
Shape_15733;7;130;329;55;335;5;14;3;0.21;0.2;0.22;0.19;0.19;0.2;Optimal
Shape_15745;56;60;196;62;169;-2;4;3;0.22;0.24;0.23;0.23;0.23;0.23;Optimal
Shape_15753;40;29;329;4;321;7;6;1;0.25;0.26;0.26;0.24;0.25;0.24;Optimal
Shape_15765;31;100;250;57;255;-3;4;3;0.23;0.22;0.24;0.22;0.25;0.23;Optimal
Shape_15768;116;37;333;31;125;7;11;0;0.26;0.25;0.23;0.27;0.25;0.25;Optimal
Shape_15769;18;102;348;18;258;8;1;0;0.23;0.24;0.25;0.23;0.23;0.24;Optimal
Shape_15770;8;26;308;46;70;9;10;0;0.16;0.16;0.16;0.15;0.18;0.16;Optimal
Shape_15773;17;12;248;16;53;4;6;3;0.17;0.15;0.19;0.16;0.17;0.17;Optimal
Shape_15775;44;111;338;45;196;2;9;-2;0.22;0.2;0.21;0.19;0.21;0.21;Optimal
Shape_15783;55;33;323;38;191;6;4;3;0.13;0.13;0.17;0.15;0.16;0.15;Optimal
Shape_15792;64;71;259;44;79;3;12;1;0.24;0.25;0.24;0.27;0.25;0.25;Optimal
Shape_15795;68;35;314;43;72;5;11;0;0.2;0.2;0.21;0.21;0.21;0.21;Optimal
Shape_15806;10;15;274;54;18;4;3;-1;0.12;0.14;0.13;0.12;0.12;0.13;Optimal
Shape_15809;21;131;280;24;36;3;14;3;0.23;0.21;0.2;0.2;0.23;0.22;Optimal
Shape_15826;160;54;302;56;90;-1;17;3;0.25;0.23;0.23;0.23;0.24;0.24;Optimal
Shape_15830;141;71;335;33;155;1;9;3;0.24;0.23;0.23;0.26;0.26;0.24;Optimal
Shape_15831;52;48;354;34;123;4;14;-1;0.17;0.16;0.18;0.17;0.16;0.18;Optimal
Shape_15837;16;15;274;10;69;-3;9;-1;0.19;0.2;0.22;0.19;0.2;0.2;Optimal
Shape_15854;23;135;276;5;49;6;9;3;0.23;0.24;0.26;0.27;0.25;0.25;Optimal
Shape_15860;63;8;329;47;301;7;4;-1;0.18;0.18;0.2;0.17;0.19;0.19;Optimal
